Date,BTC Price (USD),Hashrate(TH/s)
2020/10/03,10575.06,144980653.4
2020/10/04,10551.77,151592064.1
2020/10/05,10673.46,134303836.4
2020/10/06,10788.56,124710705.3
2020/10/07,10603.74,144856280.7
2020/10/08,10670.8,155408725
2020/10/09,10923.3,136222462.7
2020/10/10,11063.19,137181775.8
2020/10/11,11302.67,134303836.4
2020/10/12,11376.61,142937654.5
2020/10/13,11540.04,159245977.5
2020/10/14,11428.24,142937654.5
2020/10/15,11431.32,144856280.7
2020/10/16,11503.73,148693533.2
2020/10/17,11327.57,152419671.5
2020/10/18,11366.51,119288755.7
2020/10/19,11508.2,124259120.5
2020/10/20,11758.16,143146506.8
2020/10/21,11925.46,129229485.3
2020/10/22,12831.56,136187996.1
2020/10/23,12990.25,130223558.3
2020/10/24,12944.52,151099090.6
2020/10/25,13128.46,116306536.8
2020/10/26,13036.77,109348026.1
2020/10/27,13076.37,98413223.45
2020/10/28,13651.47,99407296.42
2020/10/29,13289,107359880.1
2020/10/30,13458.66,110342099
2020/10/31,13564.72,112330244.9
2020/11/01,13810.32,124259120.5
2020/11/02,13758.88,94436931.6
2020/11/03,13575.17,124332259
2020/11/04,14023.31,132689483.1
2020/11/05,14155.59,122675182.5
2020/11/06,15591.39,127682332.8
2020/11/07,15595.77,121840657.4
2020/11/08,14839.84,115164457
2020/11/09,15490.6,154387134.4
2020/11/10,15328.53,122675182.5
2020/11/11,15317.04,122675182.5
2020/11/12,15708.65,133524008.1
2020/11/13,16295.57,115998982.1
2020/11/14,16339.33,118502557.2
2020/11/15,16091.07,125178757.6
2020/11/16,15968.16,135534841.9
2020/11/17,16725.15,137334450.9
2020/11/18,17679.72,147831351.6
2020/11/19,17798.45,119839616.4
2020/11/20,17820.57,146956609.8
2020/11/21,18687.45,147831351.6
2020/11/22,18699.75,152205060.2
2020/11/23,18422.28,128587033.6
2020/11/24,18398.91,118964874.6
2020/11/25,19172.52,135584967.4
2020/11/26,18739.8,131211258.8
2020/11/27,17151.44,134710225.7
2020/11/28,17138.87,134710225.7
2020/11/29,17732.42,135399801.3
2020/11/30,18191.6,107610727.9
2020/12/01,19709.73,144750713.7
2020/12/02,18792.52,124752259.8
2020/12/03,19226.97,149512250.3
2020/12/04,19454.54,137132255
2020/12/05,18670.49,137132255
2020/12/06,19155.06,129513796.4
2020/12/07,19377.66,142846099
2020/12/08,19181.41,137132255
2020/12/09,18318.87,132370718.4
2020/12/10,18554.15,123799952.5
2020/12/11,18247.76,131418411.1
2020/12/12,18029.36,125704567.1
2020/12/13,18803.44,148463110.1
2020/12/14,19164.48,134574371.4
2020/12/15,19276.59,129933875.8
2020/12/16,19439.75,132718173.2
2020/12/17,21379.48,119724785.6
2020/12/18,22847.46,145711560.8
2020/12/19,23150.79,146639659.9
2020/12/20,23869.92,140142966.1
2020/12/21,23490.58,126221479.4
2020/12/22,22745.48,132718173.2
2020/12/23,23824.99,142927263.4
2020/12/24,23253.37,116940488.2
2020/12/25,23715.53,133646272.3
2020/12/26,24693.58,127149578.5
2020/12/27,26443.21,137358668.7
2020/12/28,26246.58,147938034
2020/12/29,27036.69,140537799.4
2020/12/30,27376.37,159029615.1
2020/12/31,28856.59,153482070.4
2021/01/01,28982.56,137764027
2021/01/02,29393.75,139613208.6
2021/01/03,32195.46,146085344.1
2021/01/04,33000.78,159954205.9
2021/01/05,32035.03,145160753.3
2021/01/06,34046.67,163652569
2021/01/07,36860.41,155331252
2021/01/08,39486.04,136839436.2
2021/01/09,40670.25,133808024.5
2021/01/10,40240.72,162879650.9
2021/01/11,38240.09,157757649.3
2021/01/12,35544.94,151611247.4
2021/01/13,34011.82,155708848.7
2021/01/14,37393.13,150586847.1
2021/01/15,39158.47,158782049.6
2021/01/16,36828.52,150586847.1
2021/01/17,36065.2,136245242.6
2021/01/18,35793.01,148538046.4
2021/01/19,36632.35,152635647.7
2021/01/20,36020.13,144440445.2
2021/01/21,35538.98,132147641.3
2021/01/22,30797.88,145464845.5
2021/01/23,33002.38,159781151.2
2021/01/24,32099.74,143884925.4
2021/01/25,32276.84,144920068.7
2021/01/26,32243.26,166658079
2021/01/27,32541.8,146990355.4
2021/01/28,30419.17,150095785.5
2021/01/29,33403.17,157341788.9
2021/01/30,34314.26,140779495.3
2021/01/31,34318.1,149060642.1
2021/02/01,33136.46,124217201.8
2021/02/02,33522.9,157341788.9
2021/02/03,35529.66,155271502.2
2021/02/04,37676.25,165622935.7
2021/02/05,37002.09,174939225.8
2021/02/06,38278.61,169021265.5
2021/02/07,39323.26,166219498
2021/02/08,38928.1,172612555.6
2021/02/09,46364.3,152367873.2
2021/02/10,46589.58,152367873.2
2021/02/11,44878.17,137450738.7
2021/02/12,48013.38,151302363.6
2021/02/13,47471.4,167285007.6
2021/02/14,47185.19,158760930.8
2021/02/15,48720.37,160891950
2021/02/16,47951.85,128926661.9
2021/02/17,49160.1,147040325.2
2021/02/18,52118.23,145974815.6
2021/02/19,51608.15,163181402.2
2021/02/20,55916.5,157667240.1
2021/02/21,56001.2,152267677.1
2021/02/22,57487.86,143628376.2
2021/02/23,54123.4,137148900.6
2021/02/24,48880.43,171706103.9
2021/02/25,50624.84,168466366.1
2021/02/26,46800.42,150107851.9
2021/02/27,46340.31,169546278.7
2021/02/28,46155.87,141468551
2021/03/01,45113.92,140388638.4
2021/03/02,49618.43,154427502.3
2021/03/03,48356.04,164146715.7
2021/03/04,50477.7,138228813.2
2021/03/05,48448.91,160906977.9
2021/03/06,48861.38,162254331
2021/03/07,48881.59,155665151.9
2021/03/08,51169.7,165260948.9
2021/03/09,52299.33,149267953.9
2021/03/10,54881.52,158863750.9
2021/03/11,55997.23,140738356.5
2021/03/12,57764,159929950.6
2021/03/13,57253.28,152466552.9
2021/03/14,61258.73,167393348.3
2021/03/15,59133.47,157797551.2
2021/03/16,55754.72,158863750.9
2021/03/17,56872.38,145003155.2
2021/03/18,58913,162062349.9
2021/03/19,57665.9,158357615.4
2021/03/20,58075.1,167389189
2021/03/21,58085.8,169563074.6
2021/03/22,57411.17,164128360.7
2021/03/23,54204.96,174997788.5
2021/03/24,54477.46,165215303.5
2021/03/25,52508.23,167389189
2021/03/26,51415.92,147824218.9
2021/03/27,55074.47,172823903
2021/03/28,55863.93,172823903
2021/03/29,55783.71,164128360.7
2021/03/30,57627.67,158693646.8
2021/03/31,58730.13,170650017.4
2021/04/01,58735.25,157606704
2021/04/02,58736.92,160517766.4
2021/04/03,59031.32,150672055.7
2021/04/04,57076.49,167924581.2
2021/04/05,58206.55,179426264.8
2021/04/06,59054.1,165624244.5
2021/04/07,58020.46,180576433.2
2021/04/08,55947.27,154122560.8
2021/04/09,58048.59,174825591.4
2021/04/10,58102.58,180576433.2
2021/04/11,59774,166774412.8
2021/04/12,59964.87,165624244.5
2021/04/13,59834.74,163323907.7
2021/04/14,63554.44,155272729.2
2021/04/15,62969.12,198514005.7
2021/04/16,63252.63,120743465.6
2021/04/17,61455.98,106676265.7
2021/04/18,60087.09,145361065.3
2021/04/19,56251.48,113709865.6
2021/04/20,55703.14,150050132
2021/04/21,56507.91,118398932.3
2021/04/22,53808.8,167634131.8
2021/04/23,51731.71,158255998.6
2021/04/24,51153.13,169978665.1
2021/04/25,50110.53,165289598.5
2021/04/26,49075.58,133638398.8
2021/04/27,54056.64,166461865.1
2021/04/28,55071.46,166461865.1
2021/04/29,54884.1,143016532
2021/04/30,53584.15,169978665.1
2021/05/01,57796.62,158954590
2021/05/02,57857.5,189527186.5
2021/05/03,56610.46,181331416.3
2021/05/04,57213.33,185429301.4
2021/05/05,53241.72,160841990.7
2021/05/06,57473.23,174160117.3
2021/05/07,56428.16,176209059.9
2021/05/08,57380.27,175184588.6
2021/05/09,58928.81,190551657.8
2021/05/10,58280.73,184404830.1
2021/05/11,55883.5,176209059.9
2021/05/12,56750,176209059.9
2021/05/13,49007.09,185896531.3
2021/05/14,49702.27,166839065.3
2021/05/15,49922.52,153143321.1
2021/05/16,46736.58,164348930
2021/05/17,46441.64,150653185.8
2021/05/18,43596.24,124506765.1
2021/05/19,42912.19,155633456.4
2021/05/20,36964.27,139447577
2021/05/21,40784.32,136957441.7
2021/05/22,37280.35,144427847.6
2021/05/23,37528.3,148163050.5
2021/05/24,34754.54,156878524.1
2021/05/25,38728.59,153143321.1
2021/05/26,38410.5,151898253.5
2021/05/27,39266.04,145672915.2
2021/05/28,38445.29,148163050.5
2021/05/29,35689.62,144427847.6
2021/05/30,34647.67,151858199.8
2021/05/31,35684.59,147526659
2021/06/01,37310.54,148572947.4
2021/06/02,36662.64,173683868.1
2021/06/03,37585.24,153804389.2
2021/06/04,39188.59,137063775.4
2021/06/05,36885.51,137063775.4
2021/06/06,35530.38,156943254.3
2021/06/07,35816.17,139156352.1
2021/06/08,33514.87,155896965.9
2021/06/09,33450.19,131832333.6
2021/06/10,37338.36,123462026.7
2021/06/11,36704.57,109860278
2021/06/12,37313.18,138110063.8
2021/06/13,35494.9,136724465.1
2021/06/14,39066.82,133766696.2
2021/06/15,40525.8,129803238.6
2021/06/16,40188.56,121876323.2
2021/06/17,38324.87,128812374.1
2021/06/18,38068.04,122867187.6
2021/06/19,35729.82,102059034.9
2021/06/20,35524.17,104040763.7
2021/06/21,35592.35,104040763.7
2021/06/22,31686.55,90168661.9
2021/06/23,32447.59,100077306.1
2021/06/24,33674.66,104040763.7
2021/06/25,34639.38,108995085.8
2021/06/26,31640.58,88186933.06
2021/06/27,32160.91,58461000.57
2021/06/28,34644.45,86205204.23
2021/06/29,34456.67,89177797.48
2021/06/30,35847.7,88186933.06
2021/07/01,35047.36,94132119.56
2021/07/02,33536.88,89177797.48
2021/07/03,33856.86,98706076.21
2021/07/04,34688.98,82108836.08
2021/07/05,35309.3,94246664.02
2021/07/06,33747.97,101386562.8
2021/07/07,34211.01,87820755.11
2021/07/08,33839.04,99244593.17
2021/07/09,32877.41,93532674.14
2021/07/10,33818.52,114952370.5
2021/07/11,33515.57,89248734.87
2021/07/12,34227.64,89962724.75
2021/07/13,33158.25,97102623.54
2021/07/14,32686.56,121378279.4
2021/07/15,32814.61,91390704.5
2021/07/16,31738.59,107098481.8
2021/07/17,31421.25,101997588.1
2021/07/18,31520.66,97872242.09
2021/07/19,31783.49,115543619.1
2021/07/20,30815.94,82919538.44
2021/07/21,29790.24,98551910.44
2021/07/22,32118.06,103989257.2
2021/07/23,32297.89,91755226.96
2021/07/24,33581.63,104668925.6
2021/07/25,34279.34,103989257.2
2021/07/26,35365.2,101950252.2
2021/07/27,37318.14,115543619.1
2021/07/28,39405.95,106707930.6
2021/07/29,40002.53,108746935.7
2021/07/30,40005.93,112824945.7
2021/07/31,42214.15,112465862.1
2021/08/01,41659.06,110975800.8
2021/08/02,40000.46,103048957.9
2021/08/03,39193.94,121785132
2021/08/04,38138,98004603.3
2021/08/05,39750.14,115299533.3
2021/08/06,40882,114578911.2
2021/08/07,42825.95,120343887.9
2021/08/08,44634.13,113858289.1
2021/08/09,43816.14,109534556.6
2021/08/10,46333.46,118902643.7
2021/08/11,45608.37,105931446.2
2021/08/12,45611.46,108813934.5
2021/08/13,44417.78,108175319.6
2021/08/14,47833.98,126820808.5
2021/08/15,47112.19,140740165.6
2021/08/16,47056.41,124500915.7
2021/08/17,45982.55,133007189.5
2021/08/18,44648.57,104395177.8
2021/08/19,44777.86,119087832.4
2021/08/20,46734.65,123727618.1
2021/08/21,49327.75,131460594.2
2021/08/22,48932.02,126820808.5
2021/08/23,49335.68,152339629.8
2021/08/24,49523.5,119087832.4
2021/08/25,47744.58,130687447.3
2021/08/26,48972.09,127844614.1
2021/08/27,46962.8,127844614.1
2021/08/28,49056.86,123466373.9
2021/08/29,48897.65,136601094.5
2021/08/30,48806.78,118212485.7
2021/08/31,47074.77,126093318
2021/09/01,47155.87,119963781.7
2021/09/02,48862.76,130471558.2
2021/09/03,49329.01,129595910.2
2021/09/04,50035.33,135725446.5
2021/09/05,49947.38,143606278.9
2021/09/06,51769.06,150611463.2
2021/09/07,52677.4,133974150.4
2021/09/08,46809.17,129910433.7
2021/09/09,46078.38,125412870.4
2021/09/10,46368.69,124497447.9
2021/09/11,44847.48,135482516.9
2021/09/12,45144.79,134567094.5
2021/09/13,46059.12,145552163.4
2021/09/14,44968.76,153790965.1
2021/09/15,47072.12,129989982.4
2021/09/16,48167.85,124497447.9
2021/09/17,47785.26,134567094.5
2021/09/18,47263.6,141890473.8
2021/09/19,48259.45,146467585.8
2021/09/20,47249.38,150129275.5
2021/09/21,42901.56,113928907.4
2021/09/22,40619.27,126546633.8
2021/09/23,43604.76,155822347.6
2021/09/24,44888.96,139767923.9
2021/09/25,42815.56,135990412.5
2021/09/26,42742.01,131268523.2
2021/09/27,43182.63,146378569
2021/09/28,42238.2,143545435.4
2021/09/29,41011.16,122769122.4
2021/09/30,41522.38,161488614.8
2021/10/01,43757.81,132212901
2021/10/02,48140.11,177543038.5
2021/10/03,47727.1,141656679.7
2021/10/04,48205.72,147411968.4
2021/10/05,49143.95,162177735.8
2021/10/06,51505.83,129544410.9
2021/10/07,55343.76,139433297.3
2021/10/08,53801.1,118666636
2021/10/09,53867.3,148333295
2021/10/10,55122.59,157233292.7
2021/10/11,54625.74,144377740.4
2021/10/12,57452.01,132511076.8
2021/10/13,56242.94,167122179
2021/10/14,57406.69,135477742.7
2021/10/15,57397.74,139433297.3
2021/10/16,61641.17,131522188.2
2021/10/17,60948.78,158222181.3
2021/10/18,61546.21,146534419.3
2021/10/19,61971.59,154737198.7
2021/10/20,64287.64,148747371.7
2021/10/21,66063.56,147749067.2
2021/10/22,62354.86,157732112.3
2021/10/23,60697.06,144754153.6
2021/10/24,61277.28,152740589.7
2021/10/25,60884.18,181691420.4
2021/10/26,63070.54,149745676.2
2021/10/27,60345.17,156733807.7
2021/10/28,58538.49,152740589.7
2021/10/29,60587.09,170710070.9
2021/10/30,62249.18,154737198.7
2021/10/31,61731.29,140175299.1
2021/11/01,61373.44,159350397
2021/11/02,61029.5,170117315.7
2021/11/03,63241.11,173347391.3
2021/11/04,62954.86,153966937.6
2021/11/05,61441.83,166887240.1
2021/11/06,61072.32,165810548.2
2021/11/07,61516.31,164733856.4
2021/11/08,63293.22,145353402.7
2021/11/09,67562.17,163657164.5
2021/11/10,66954.11,160427088.9
2021/11/11,64976.73,170117315.7
2021/11/12,64838.81,152890245.8
2021/11/13,64254.67,164733856.4
2021/11/14,64420.94,175094161.9
2021/11/15,65468.75,170197841.4
2021/11/16,63584.25,169070703.3
2021/11/17,60172.26,167943565.3
2021/11/18,60381.35,162307875.2
2021/11/19,56921.34,154417909.1
2021/11/20,58133.02,163435013.2
2021/11/21,59777.98,148782218.9
2021/11/22,58755.9,158926461.1
2021/11/23,56301.52,148782218.9
2021/11/24,57578.22,176960669.5
2021/11/25,57187.54,146527942.9
2021/11/26,58935.45,148782218.9
2021/11/27,53588.21,161180737.2
2021/11/28,54801.15,155225116.6
2021/11/29,57292.28,158774565.2
2021/11/30,57828.45,148781760.4
2021/12/01,57025.79,152112695.3
2021/12/02,57229.76,172098304.9
2021/12/03,56508.48,186532356.3
2021/12/04,53713.84,172098304.9
2021/12/05,49253.86,184311733
2021/12/06,49380.43,190973602.9
2021/12/07,50564.63,170987993.3
2021/12/08,50645.41,186532356.3
2021/12/09,50511.12,180980798.1
2021/12/10,47659.68,173208616.6
2021/12/11,47137.46,176161777.1
2021/12/12,49379.67,168385593.5
2021/12/13,50117.25,169588347.8
2021/12/14,46757.09,178007627.5
2021/12/15,48392.79,169588347.8
2021/12/16,48884.66,138316737.6
2021/12/17,47658.38,179210381.7
2021/12/18,46173.51,153952542.7
2021/12/19,46863.67,179210381.7
2021/12/20,46689.28,173196610.5
2021/12/21,46910.13,193643432.6
2021/12/22,48934.57,178007627.5
2021/12/23,48628.35,182818644.4
2021/12/24,50785.69,181615890.2
2021/12/25,50814.92,177149566.8
2021/12/26,50470.89,161682278.5
2021/12/27,50801.11,178574456.9
2021/12/28,50692.3,161682278.5
2021/12/29,47601.26,174954704.4
2021/12/30,46408.87,143583516
2021/12/31,47132.96,179781041
